id_en	text_fr	text_clean
en_1248	Non le pilote n'est pas devenu fou, il traverse simplement une période de turbulences.	Non le pilote n'est pas devenu fou, il traverse simplement une période de turbulences.
en_1248	Les vieux pilotes ne meurent jamais, ils gagnent juste en turbulence	Les vieux pilotes ne meurent jamais, ils gagnent juste en turbulence
en_1248	Un pilote ne meurt jamais, seulement, il traverse des zone trous de mémoire.	Un pilote ne meurt jamais, seulement, il traverse des zone trous de mémoire.
en_1248	Un pilote ne meurt pas, il devient turbulent.	Un pilote ne meurt pas, il devient turbulent.
en_1248	Un vieux pilote ne meurt pas, il devient turbulent.	Un vieux pilote ne meurt pas, il devient turbulent.
en_1248	Les vieux pilotes ne meurent jamais, ils deviennent plus turbulents.	Les vieux pilotes ne meurent jamais, ils deviennent plus turbulents.
en_1248	Les pilotes ne meurent pas, seulement, ils deviennent turbulents.	Les pilotes ne meurent pas, seulement, ils deviennent turbulents.
en_1248	Les vieux pilotes ne meurent jamais, ils ont seulement du mal à garder les pieds sur terre.	Les vieux pilotes ne meurent jamais, ils ont seulement du mal à garder les pieds sur terre.
en_1248	Les vieux pilotes ne meurent pas, ils traversent juste quelques turbulences.	Les vieux pilotes ne meurent pas, ils traversent juste quelques turbulences.
en_1248	Les vieux pilotes ne meurent jamais, ils deviennent juste plus turbulents.	Les vieux pilotes ne meurent jamais, ils deviennent juste plus turbulents.
en_1248	Les pilotes vieillissant ont l'air un peu perturbés.	Les pilotes vieillissant ont l'air un peu perturbés.
en_1248	Les vieux pilotes ne meurent jamais, ils deviennent simplement plus turbulents.	Les vieux pilotes ne meurent jamais, ils deviennent simplement plus turbulents.
en_1248	Les vieux pilotes, au lieu de mourir, deviennent de plus en plus turbulents.	Les vieux pilotes, au lieu de mourir, deviennent de plus en plus turbulents.
en_1248	Les vieux pilotes ne meurent jamais, ils s'envolent juste vers de nouveaux horizons.	Les vieux pilotes ne meurent jamais, ils s'envolent juste vers de nouveaux horizons.
en_1248	Les anciens pilotes ne meurent pas, ils deviennent plus turbulents.	Les anciens pilotes ne meurent pas, ils deviennent plus turbulents.
en_1248	Les vieux pilotes ne meurent pas, il perdent juste la houle.	Les vieux pilotes ne meurent pas, il perdent juste la houle.
en_1248	Les vieux pilotes ne meurent jamais, ils finissent tous dans une boîte noire.	Les vieux pilotes ne meurent jamais, ils finissent tous dans une boîte noire.
en_1248	Une pilote ne meurt jamais, seulement, elle a la tête dans les nuages.	Une pilote ne meurt jamais, seulement, elle a la tête dans les nuages.
en_1248	Les anciens pilotes ne meurent pas ils deviennent juste plus turbulents.	Les anciens pilotes ne meurent pas ils deviennent juste plus turbulents.
en_1249	"Ca me hérisse les poils quand tu utilises ma brosse à dent !" s'écria Tom.	"Ca me hérisse les poils quand tu utilises ma brosse à dent !" s'écria Tom.
en_1249	"Utilise ta propre brosse à dents !", dit Tom, un poil hérissé.	"Utilise ta propre brosse à dents !", dit Tom, un poil hérissé.
en_1249	"Utilise ta propre brosse à dents", hurla Tom les poils hérissés.	"Utilise ta propre brosse à dents", hurla Tom les poils hérissés.
en_1249	"Utilise ta propre brosse à dent !" se hérissa Tom.	"Utilise ta propre brosse à dent !" se hérissa Tom.
en_1249	"Tu as intérêt à utiliser ta propre à dents !". La menace fit dresser les poils de Toto.	"Tu as intérêt à utiliser ta propre à dents !". La menace fit dresser les poils de Toto.
en_1249	"C’est ma brosse à dent !" Dit Tom d’un ton acariâtre.	"C’est ma brosse à dent !" Dit Tom d’un ton acariâtre.
en_1249	Utilise ta propre brosse à dents !, dit Tom, un poil hérissé.	Utilise ta propre brosse à dents !, dit Tom, un poil hérissé.
en_1252	Ma femme a envie d'exposer de la céramique raku mais elle a peur de faire un four.	Ma femme a envie d'exposer de la céramique raku mais elle a peur de faire un four.
en_1252	Ma femme s'est mise à la poterie. Les chamotes sont cuites.	Ma femme s'est mise à la poterie. Les chamotes sont cuites.
en_1252	Après être tombée chez le potier, ma femme à dû rembourser les dégâts. J'imagine qu'elle ne fait que payer les pots cassés.	Après être tombée chez le potier, ma femme à dû rembourser les dégâts. J'imagine qu'elle ne fait que payer les pots cassés.
en_1252	Ma femme m'a emmenée à un cours de potterie ce matin, mais j'étais vaseuse	Ma femme m'a emmenée à un cours de potterie ce matin, mais j'étais vaseuse
en_1254	"Je ne vous dirai pas quoi que ce soit sur mes glandes salivaires", dit Tom de manière secrète.	"Je ne vous dirai pas quoi que ce soit sur mes glandes salivaires", dit Tom de manière secrète.
en_1254	"Je ne vous dirai rien à propos de mes glandes salivaires", dit Toto secrètement.	"Je ne vous dirai rien à propos de mes glandes salivaires", dit Toto secrètement.
en_1254	"Je ne vous dirai rien de mes glandes salivaires," a dit Tom secrètement.	"Je ne vous dirai rien de mes glandes salivaires," a dit Tom secrètement.
en_1254	Quel est le comble pour les glandes salivaires ? De ne pas savoir garder un secret.	Quel est le comble pour les glandes salivaires ? De ne pas savoir garder un secret.
en_1256	Je pense que je vais retourner à la fac, quelqu'un m'a parlé dun cours que j'ai envie de suivre. Ce n'est pas du second degré.	Je pense que je vais retourner à la fac, quelqu'un m'a parlé dun cours que j'ai envie de suivre. Ce n'est pas du second degré.
en_1262	Les jeunes mariés adorent passer leur lune de miel en Irelande parce qu'il y a de l'amour dans l'Eire	Les jeunes mariés adorent passer leur lune de miel en Irelande parce qu'il y a de l'amour dans l'Eire
en_1262	L'Irlande n'a l'Eire de rien mais il n'y a patriquement que des beaux paysages !	L'Irlande n'a l'Eire de rien mais il n'y a patriquement que des beaux paysages !
en_1262	Les vacances en Irlande c'est ce qu'il y a de mieux pour se mettre au vert.	Les vacances en Irlande c'est ce qu'il y a de mieux pour se mettre au vert.
en_1269	Qui est votre ténor opératique préféré ?''Tom a demandé plaicidement.	Qui est votre ténor opératique préféré ?''Tom a demandé plaicidement.
en_1269	Qui est votre ténor d'opéra préféré ?' demanda Tom placidement.	Qui est votre ténor d'opéra préféré ?' demanda Tom placidement.
en_1270	Le sel a dit bonjour au poivre, c'était des salutations assaisonnées.	Le sel a dit bonjour au poivre, c'était des salutations assaisonnées.
en_1271	Le livre sur le Teflon ne contenait pas de personnages frictionnels.	Le livre sur le Teflon ne contenait pas de personnages frictionnels.
en_1271	Le livre sur le Téflon ne contenait aucun personnage de friction.	Le livre sur le Téflon ne contenait aucun personnage de friction.
en_1273	Trois doigts étaient prêts à coopérer, mais le pouce et l'index étaient opposés.	Trois doigts étaient prêts à coopérer, mais le pouce et l'index étaient opposés.
en_1273	Trois doigts étaient d'accord de coopérer, mais le pouce et l'auriculaire s'y opposaient.	Trois doigts étaient d'accord de coopérer, mais le pouce et l'auriculaire s'y opposaient.
en_1273	Trois doigts sont prêts à coopérer mais le pouce et l'index s'y opposent.	Trois doigts sont prêts à coopérer mais le pouce et l'index s'y opposent.
en_1279	Si vous passez trop de temps dans le café, vous serez latte pour le travail.	Si vous passez trop de temps dans le café, vous serez latte pour le travail.
en_1282	Dans les temps anciens, les navires de mer étaient beaucoup plus économes en carburant. Ils pouvaient parcourir des milliers de kilomètres au galion.	Dans les temps anciens, les navires de mer étaient beaucoup plus économes en carburant. Ils pouvaient parcourir des milliers de kilomètres au galion.
en_1283	Certains ont peur des vaccins, mais je sais qu'ils sont immunoffensifs	Certains ont peur des vaccins, mais je sais qu'ils sont immunoffensifs
en_1283	Certains se piquent de ne pas se faire vacciner	Certains se piquent de ne pas se faire vacciner
en_1283	Certaines personnes refusent de se faire vacciner contre la grippe, c'est atypique.	Certaines personnes refusent de se faire vacciner contre la grippe, c'est atypique.
en_1294	"Faisons comme si on était avant qu'il n'existe des trains", fit Tom avec diligence.	"Faisons comme si on était avant qu'il n'existe des trains", fit Tom avec diligence.
en_1294	"Imagine que nous sommes au temps des voitures à cheval", dit Toto avec diligence.	"Imagine que nous sommes au temps des voitures à cheval", dit Toto avec diligence.
en_1294	"Faisons comme si nous vivions avant l'invention du rail", dit Tom d'un ton diligent.	"Faisons comme si nous vivions avant l'invention du rail", dit Tom d'un ton diligent.
en_1294	Faites comme si on était avant l'invention du chemin de fer, dit Tom avec entrain.	Faites comme si on était avant l'invention du chemin de fer, dit Tom avec entrain.
en_1294	“Faites comme si nous étions à l'époque précédant les chemins de fer" railla-t-il.	“Faites comme si nous étions à l'époque précédant les chemins de fer" railla-t-il.
en_1294	"Fait comme si nous étions à l'époque où les trains à vapeur n'existaient pas", siffla Tom.	"Fait comme si nous étions à l'époque où les trains à vapeur n'existaient pas", siffla Tom.
en_1294	"Fait comme si nous étions à l'époque d'avant le chemin de fer", railla Tom.	"Fait comme si nous étions à l'époque d'avant le chemin de fer", railla Tom.
en_1294	" imaginez que nous sommes à l'époque où les chemins de fer n'existaient pas, " a véhiculé Tom.	" imaginez que nous sommes à l'époque où les chemins de fer n'existaient pas, " a véhiculé Tom.
en_1294	"Faites semblant que tout ça se passe avant l'invention des chemins de fer" diligenta Tom.	"Faites semblant que tout ça se passe avant l'invention des chemins de fer" diligenta Tom.
en_1294	"Fais comme si on vivait à une époque où le chemin de fer n'existait pas encore", charria Tom.	"Fais comme si on vivait à une époque où le chemin de fer n'existait pas encore", charria Tom.
en_1294	"Faisons comme si nous étions au temps des Romains", charria Tom.	"Faisons comme si nous étions au temps des Romains", charria Tom.
en_1294	"Faisons comme si les trains n'avaient pas encore été inventés", dit Tom avec diligence.	"Faisons comme si les trains n'avaient pas encore été inventés", dit Tom avec diligence.
en_1294	Tom nous mit sur les rails en disant: "Imaginez que nous sommes avant l'époque des chemins de fer".	Tom nous mit sur les rails en disant: "Imaginez que nous sommes avant l'époque des chemins de fer".
en_1294	"Faisons comme avant l'invention du train" proposa Tom avec diligence	"Faisons comme avant l'invention du train" proposa Tom avec diligence
en_1294	Faites comme si le chemin de fer n'existait pas encore, dit Tom avec entrain.	Faites comme si le chemin de fer n'existait pas encore, dit Tom avec entrain.
en_1294	" Fais comme s’il n’y avait aucune voie ferrée " Tom entraîne-t-il.	" Fais comme s’il n’y avait aucune voie ferrée " Tom entraîne-t-il.
en_1303	les vieux principales ne meurent jamais, ils perdent juste leurs facultés.	les vieux principales ne meurent jamais, ils perdent juste leurs facultés.
en_1303	Les vieux principaux ne meurent pas, ils perdent seulement leurs facultés.	Les vieux principaux ne meurent pas, ils perdent seulement leurs facultés.
en_1303	Les vieux proviseurs ne meurent pas mais ils perdent leurs facultés.	Les vieux proviseurs ne meurent pas mais ils perdent leurs facultés.
en_1303	Un doyen d'université ne meurt pas, il perd ses facultés.	Un doyen d'université ne meurt pas, il perd ses facultés.
en_1303	Les anciens directeurs ne meurent pas, ils perdent leurs facultés.	Les anciens directeurs ne meurent pas, ils perdent leurs facultés.
en_1303	Les doyens ne meurent jamais, ils perdent juste leurs facultés.	Les doyens ne meurent jamais, ils perdent juste leurs facultés.
en_1305	Les vieux cheminots ne meurent jamais, ils déraillent.	Les vieux cheminots ne meurent jamais, ils déraillent.
en_1305	Les vieux RAILROADERS ne meurent jamais, ils déraillent.	Les vieux RAILROADERS ne meurent jamais, ils déraillent.
en_1305	LES VIEUX RAILROADERS ne meurent jamais, ils déraillent simplement.	LES VIEUX RAILROADERS ne meurent jamais, ils déraillent simplement.
en_1305	Les vieux employés des chemins de fer ne meurent jamais, ils déraillent.	Les vieux employés des chemins de fer ne meurent jamais, ils déraillent.
en_1310	Il a acheté un petit marteau à viande pour pouvoir casser la croûte, du poulet au sel.	Il a acheté un petit marteau à viande pour pouvoir casser la croûte, du poulet au sel.
en_1310	Il avait acheté une assiette à quatre coins pour pouvoir manger entre quat'zœufs.	Il avait acheté une assiette à quatre coins pour pouvoir manger entre quat'zœufs.
en_1310	Il avait acheté une assiette à quatre coins. Maintenant, tout ce qu’il mangeait était carrément bon.	Il avait acheté une assiette à quatre coins. Maintenant, tout ce qu’il mangeait était carrément bon.
