id	text
en_7365	We should make a beer commercial. It sounds simply intoxicating.
en_7366	A course offered to introduce French in five easy liaisons.
en_7370	Tennis players don't marry because Love means Nothing to them.
en_7374	She was suspected of stealing a brooch but they couldn't pin it on her.
en_7376	The cast, after the scene in the forest, took their boughs.
en_7377	For a dishonest employee: He's an unbelievable worker.
en_7382	An exterminator in Idaho announced that he invented a new spray, one application of which will remain effective for a full season. ''Of course,'' he warned. ''I've still got a few bugs to iron out.''
en_7385	This is where I keep my arrows, said Tom, quivering.
en_7387	I've made up my mind to re - lay my lawn. It was a turf decision.
en_7396	The case against a donut thief was full of holes.
en_7401	My name is Melody. A Musician
en_7406	I got a great bargain the other day when I bought a forklift for half - price. It's amazing what you can pick up these days.
en_7409	Tony attempted to join his thin crust pizza company with Zimo's Thick Crust Pizza, but somehow it didn't pan out.
en_7410	OLD SEWAGE WORKERS never die they just waste away.
en_7412	If you want to buy a hose you might go on a shopping spray.
en_7415	''I didn't look at all!'' Tom peeped.
en_7419	Eve taught us it’s okay to take a little ribbing
en_7421	The boxer's girlfriend was a knockout.
en_7429	A drummer can cymbalize the enthusiasm of a band.
en_7433	She was only a Cyclist's daughter, but she peddled it all over town.
en_7436	She was only a Coal dealer's daughter, but, oh, where she had bin.
en_7441	This is the best guy I've met to date.
en_7443	OLD PRINTERS never die they're just not the type
en_7446	Well I'll be an SOB! Tom said doggedly.
en_7447	She told me the drink was non - alcoholic, but where was the proof?
en_7448	The careless pyromaniac made an ash of himself.
en_7451	I have eight children, said Tom, apparently.
en_7456	Doctor, doctor, I keep thinking I'm a spoon. - Sit there and don't stir. Next.
en_7467	The coffee tasted like mud because it was ground a couple of minutes ago.
en_7482	Some business graphs are full of legend.
en_7483	Hockey players are terrible chess players because they are always getting checked.
en_7485	The farmer's market featured an enormous expanse of bins containing Indian corn, and I wandered aimlessly through this maize for nearly an hour.
en_7489	I really do have a photographic memory -- I just haven't developed it yet.
en_7495	If you miss a class at beauty school you'll need a makeup session.
en_7498	Don’t let your footprints in the sands of time be the mark of a heel
en_7502	The Net - surfing bandits always ended an operation by clearing out the cash.
en_7503	Someone who attempts long distance fraud is known as a phony.
en_7508	When the human cannonball was late for work he got fired.
en_7512	The valuable dog was still missing, believed stolen, however the police announced they have a lead.
en_7518	Beats me why anyone would want to be a masochist.
en_7523	When a problem or dilemma arises: ''As plumbers say, it's not drain surgery.''
en_7527	OLD GRAVEDIGGERS; never die, they just spade away.
en_7530	Sign at a place where you lose weight: 'Stop Look and Lessen'.
en_7535	The boy had never played basketball before so he decided to give it a shot.
en_7536	Scientists studying the sun have a flare for research.
en_7539	Ms. Earhart's loss to aviation could never be ameliorated.
en_7548	What keeps a dock floating above water? Pier pressure.
en_7552	What did the grape say when it got stepped on? Nothing - but it let out a little whine.
en_7553	If you say you have bad skin, I'd say that was a pore excuse.
en_7556	Old quarterbacks never die, they just pass away.
en_7559	OLD FISHERMEN never die, they just get reel tired.
en_7561	When the cattlemen's association sponsored a track and field competition, followed by a barbecue, the commemorative T - shirt read,'' We loved the meet.''
en_7569	Bee keepers always manage to keep buzzy.
en_7573	OLD BEEKEEPERS never die they just buzz off.
en_7576	Wheaties near the body suggested that police look for a cereal killer.
en_7578	The bullfighter's display of timidity left macho to be desired.
en_7579	Old gardeners never die they just vegetate.
en_7581	Becoming a yoga instructor offers the possibilities of a unique teaching position.
en_7584	A carpenter sat on his drill and was bored to tears.
en_7585	My chronically runny - nosed friend, who staunchly opposes all independent emirates, was bothered by catarrh on his trip around the world.
en_7590	Civil servants named Grant are known as government grants.
en_7592	Stamp out excessive postage prices.
en_7593	On my tour of the U. K., Charles invited me to cook at Buckingham Palace, and naturally, I took photos so I could show everyone the prince.
en_7594	I might study something at a university that someone once told me about - there is a degree of ambiguity there.
en_7595	Firefighters can rescue you, but only Jesus saves.
en_7600	They say curiosity killed the cat, and they weren't kitten.
en_7601	''Now I can do some painting,'' said Tom easily.
en_7605	Running around your yard for thousands of miles would be quite a feet.
en_7607	A veterinarian knows how to make a dog heal.
en_7608	When they bought a water bed, the couple started to drift apart.
en_7609	''Has my magazine arrived?'' Tom asked periodically.
en_7612	Those who iron clothes have a lot of pressing demands.
en_7617	OLD COURIERS never die, they just keep on expressing it!
en_7618	OLD TAILORS never die, they just get ironic.
en_7619	The mathematics professor, lamenting his students' lackadaisical approach to trigonometry, sighed,'' It's a sine of the times.''
en_7624	The whistling fisherman was always out of tuna.
en_7626	A letter carrier career is a mail dominated profession.
en_7629	The inventor of glass decided to see it through.
en_7630	She was only an Apple - grower's daughter but the men said she was delicious.
en_7631	Waiter, there's a fly in my soup! ''No, sir, that is an essential bee vitamin.''
en_7637	OLD GARDENERS never die, they just spade away.
en_7640	The body builder worried too much about the lifting contest and his trainer concluded that the mind is a terrible thing to weights.
en_7641	She was only a Watchman's daughter, but any time suited her.
en_7644	A mechanic who was also a musician was good at tuning things.
en_7647	It's OK to watch an elephant bathe as they usually have their trunks on.
en_7651	There are a lot of bakeries on the yeast coast.
en_7662	The salt said 'hi' to the pepper. It was seasonings greetings.
en_7670	She was only a Gardener's daughter, but she knows all the rakes.
en_7672	OLD WATCHMAKERS never die, they just unwind.
en_7673	So that's the way the wind blows, said Tom vainly.
en_7674	My name is Pat. I am a masseur
en_7675	She was only a Insurance broker's daughter, but all the guys liked her policy.
en_7677	A waterbed may just be the vinyl resting place.
en_7681	The weigh - in at the Sumo wrestling tournament was a large scale effort.
en_7682	An architect knows how to make a long storey short.
en_7688	The date of the marathon was changed. She took it in stride.
en_7693	Our garden hose was damaged yesterday, and I couldn't get to the leek without getting wet.
en_7695	Musicians need a leader because they don't know how to conduct themselves.
en_7698	Then there was the occasion I spotted a health - oriented cafe displaying a sign reading ''California Shakes.'' Obviously, I thought.
en_7707	Pink satin was perfect for her gown, yet the debutante appeared even more charming with beaux on either side.
en_7708	Derringer had one shot at fame.
en_7713	I travel all over America, Tom stated.
en_7716	Q: River Ravi flows in which state? A: Liquid.
en_7719	The vegetable never taken aboard ship is a leek.
en_7720	Let's all play an A, a C sharp, and an E, cried Tom's band with one accord.
en_7722	A doctor who fell on his funny bone had a nurse tell him it was a humerus incident.
en_7724	I can't recall the last time I did any running, but I've been jogging my memory.
en_7725	There was a massive outcry against the plan to build a power line across a nature preserve. The public couldn't bear the tension.
en_7726	Chickens can give some people a foul rash.
en_7731	The hypnotist went out of business because he ran out of suggestions.
en_7733	My name is Candy. I'm a confectioner.
en_7734	OLD AIR CONDITIONER REPAIRMEN never die, they just lose their cool.
en_7735	A fisherman who was also a pianist was an expert with scales.
en_7736	A crow in a telephone booth had no money so he had to make a collect caw.
en_7737	The journalist went to Greece to see the ancient ruins and is now writing several columns about them.
en_7738	Underpaid weather forecasters predicted a storm of protest.
en_7739	OLD PROSTITUTES never die, they just fake away
en_7740	He sat in the magician's audience dressed as a cactus. He was a plant.
en_7743	''I need an injection,'' Tom pleaded in vain.
en_7744	I always prayed before my trigonometry tests. I was hoping for a sine from above.
en_7746	Yes, I have read Gulliver's Travels, said Tom swiftly.
en_7748	I don't find health - related puns funny anymore since I started suffering from an irony deficiency.
en_7750	My name is Mike. I'm an announcer
en_7763	My name is Sly. I'm a detective.
en_7765	Golfers hate cake because they might get a slice.
en_7766	The tongue weighs very little, but few people can hold it.
en_7767	When a new baby comes into a family, many changes are necessary.
en_7770	The first time he put the horses on the carriage it went without a hitch.
en_7773	An archaeologist's career ended in ruins.
en_7774	We've taken over the government, Tom cooed
en_7783	The tightrope walker gently took a step at a time and always wore diamond - laced slippers. The spectators always would stare in awe at the tightrope walker's feat.
en_7786	The teacher asked a question and the students were all up in arms.
en_7788	If you work in a bakery you may have to take on many roles.
en_7790	You have to fill out many government forms because there are many forms of government.
en_7803	She was only a Magistrates daughter, but she knew what to do on the bench.
en_7809	Those who live beyond their means should act their wage.
en_7818	The woman who rode her broom to a croquet game was a wicket witch.
en_7822	I've planted part of a riding whip. I'm hoping for a nice crop.
en_7825	When it was lumpy he had a beef with his gravy.
en_7827	A perfectly spherical pumpkin makes good pi.
en_7828	OLD PILOTS never die they just take off.
en_7833	Pablo and Jose waited for a signal from Pilar to join her in the Church Tower, but neither responded to the chiming because they didn't know for whom the belle was tolling.
en_7837	The mushroom is a vegetable of high morel standing.
en_7849	Old genealogists never die, they just lose their census.
en_7850	John Deere has just released its most powerful tractor yet. It is the torque of the town.
en_7858	A tattle tale pig is a squealer.
en_7863	OLD PLAGIARISTS never die, they just steal away.
en_7866	OLD TEACHERS never die they just lose their class.
en_7868	Those working in tissue research and testing are always blowing it.
en_7873	Before the revolution, Russia was in a Tsary state.
en_7875	They were the quietest burglars in the history of New York City. The newspapers called them 'Criminal Mimes.'
en_7876	My stuffing was bad, so I got some sage advice.
en_7881	Saw makers losing money have to make lots of cuts.
en_7882	I was completely exonerated, said Tom clearly.
en_7887	After Jimmy swallowed a live earthworm, he sat waiting with baited breath to see if he'd get sick.
en_7888	He was a Red Cross donor until he went out of circulation.
en_7889	Those who get up at sunrise have many ideas dawn on them.
en_7897	One palm tree said to another 'let's have a date.'
en_7898	The optician fell into the lens grinding machine and made a spectacle of himself.
en_7899	A busy barber is quite harried.
en_7901	'Coming ready or not!’ – Jesus.
en_7902	A gardener who moved back to his home town rediscovered his roots.
en_7905	The editor inserted a caret in the recipe.
en_7908	They call me Pops. I sell soft drinks.
en_7910	A church welcomed all denominations but preferred tens and twenties.
en_7911	My name is Iris. I'm an optometrist
en_7913	OLD PRINCIPALS never die they just lose their faculties.
en_7918	She was only a Governor's daughter, but what a state she was in.
en_7925	He owned a fish farm until he poured out his sole.
en_7927	She was only a Cattleman's daughter, but she couldn't keep her calves together.
en_7928	I went to the dentist without lunch, and he gave me a plate.
en_7944	Tying up a circle may take a lot of chords.
en_7950	OLD PHOTOGRAPHERS never die, they just lose their focus.
en_7957	A person who would make a banking joke is of no account.
en_7958	When she made Mario Puzo's books required reading for her class, she made him an author they couldn't refuse.
en_7959	She must be wearing mink, Tom inferred.
en_7962	The surest steps to happiness are the steps to church.
en_7963	When William joined the army he disliked the phrase 'fire at will'.
en_7964	The most popular operation for orthopaedic surgeons is upper - leg surgery: very hip.
en_7967	A heavy drinker of hard liquor appears to be in high spirits.
en_7969	The inept mathematician couldn't count on his friends.
en_7976	When told his design for a stadium was too grandiose, the architect shed a tier.
en_7979	OLD HOOKERS never die, they just get laid off.
en_7985	She was only a Computer Programmer's daughter, but she sure liked to byte.
en_7988	A computer program attached to an electric chair would have to have its execution checked carefully.
en_7989	People who hate the marines are rotten to the corps.
en_7998	The vendor at the Arab market resented how I haggled and told me to take a haik.
en_8001	An old spice wholesaler is a seasoned veteran.
en_8003	Those who play musical instruments for radio or TV have to stay tuned.
en_8005	When overcome by thoughts of sin the princess visited the knave.
en_8007	OLD SAILORS never die, they just lose their porpoise.
en_8010	OLD LOGICIANS never die, they just vacate the premises.
en_8011	Freud could barely repress his excitement.
en_8018	When artists dream in color it's a pigment of their imagination.
en_8019	Trust your calculator. It's something to count on.
en_8022	OLD PACIFISTS never die they just go to peaces.
en_8029	He threw snow in his neighbor's driveway and shouted, DO YOU GET MY DRIFT?
en_8035	The class took a field trip to a meat processing plant, but what they saw was just offal.
en_8037	Wal - Mart isn't the only saving place!
en_8039	Darwin said he'd have to see what evolved.
en_8041	You won't often catch loggers or farmers going against the grain.
en_8045	''I have a gift for you,'' said Tom presently.
en_8047	OLD STATISTICIANS never die, they just average out.
en_8053	A group of singers wore coral necklaces.
en_8056	The frog went unnoticed in the milkshake because it blended so well.
en_8057	He told me he could eat a 32 ounce steak, but I found that hard to swallow.
en_8058	I had such a bad cold, I thought I was coffin to death.
en_8060	Epitaphs are engraved!
en_8062	Wrestlers don't like to be put on hold.
en_8067	My name is Leo. A lion trainer.
en_8070	My name is Bill. I run a collection agency
en_8072	An astronaut who fails on a weightlessness experiment must be aware of the gravity of the situation.
en_8075	After getting pranked by his friends and getting hit with a basket, Aron knew they had a wickerd sense of humour.
en_8078	I once had insomnia so bad I was awake until it dawned on me.
en_8081	The optical scientist who stole his colleague's bifocals was sentenced to three years in a state prism.
en_8084	A hole has been found in the nudist camp wall. The police are looking into it.
en_8095	When the Pequod with its crew went down, Ishmael remembered, a great wail came up from the sea.
en_8096	The soup was so bad it was gruel and unusual punishment.
en_8098	Our Boy Scouts' knot - tying class went off without a hitch.
en_8100	Surfing is a swell sport!
en_8103	Stealing someone's coffee is called'mugging'.
en_8104	A cowboy who was also an artist could draw fast.
en_8105	I'm singing well these days, Tom intoned.
en_8106	I'm going to fix the roof, Tom translated.
en_8107	Lumber companies have many board meetings.
en_8112	''There's no need for silence,'' Tom allowed.
en_8120	The geologist went to the doctor because he had a loss of apatite.
en_8123	When a college dormitory exploded a lot of roomers were flying.
en_8131	The Keystone Kops were frequently criticized for excessive use of farce.
en_8132	The one thing that is constant is Change especially if you are a cashier.
en_8137	The passenger couldn't find where his next flight was, but then he made the connection.
en_8139	Watson and Crick did the twist all night.
en_8140	I learned that the antelopes were coming when I heard the gnus.
en_8142	I walked into this posh restaurant, the prices were extortionate, it was daylight snobbery.
en_8149	Bakers have a great knead to make bread.
en_8155	When I asked if I could get insurance if the nearby volcano erupted they assured me I would be covered.
en_8156	A man given a watch at his retirement said 'it's about time'.
en_8169	OLD MATH PROFESSORS never die, they just use strange expressions.
en_8176	The inventor of sandpaper had a rough time of it.
en_8178	When the florist was running behind in delivering the roses, he had to put the petal to the metal.
en_8183	She was only a Bookbinder's daughter, but she knew her way between the sheets.
en_8200	OLD BLASTING TECHNICIANS never die, they just lose their spark.
en_8204	Sure I can climb cliffs! Tom bluffed.
en_8205	A man's home is his castle in a manor of speaking.
en_8209	The swollen blood vessels in her legs were very quarrelsome - she had bellicose veins.
en_8213	When he fell in the wet concrete he left a bad impression.
en_8215	I'd like some Chinese food, said Tom wantonly.
en_8219	The sun was bright on a dry, cloudless morning, but later it waned.
en_8229	I once worked at a factory that made boat paddles. The starting pay was ten dollars an oar.
en_8235	My wife uses a kitchen implement to shred garlic and parmesan cheese, which I hate. It really is the grater of two evils.
en_8238	OLD METEOROLOGISTS never die, they just get under the weather.
en_8240	A book called 'Current Trends in Wiring your House' turned out to be a shocking failure.
en_8241	Sign on a broken perfume bottle,'' Out of odor ''.
en_8248	I am kicking myself I did not take up karate earlier.
en_8249	''You must be my host,'' Tom guessed.
en_8250	The harm caused by sibling rivalry is relative.
en_8258	Some people who cut hair can be quite barbarous.
en_8261	The stern pirate captain's policy of forcing the worst members of his crew to walk the plank went swimmingly.
en_8262	A swan's favorite salad is Cobb salad.
en_8263	I met a man who loves eating couches. I think he has a suite tooth.
en_8265	He would promise to play golf, but he didn't know how to follow through.
en_8271	At seven foot six he was a great basketball player and everyone looked up to him.
en_8276	She was only a Fireman's daughter, but she's really going to blazes.
en_8277	''I bought myself fifty hamburgers and I've only ten left,'' said Tom with fortitude.
en_8278	As a young boy, Brutus' mother often cautioned him not to run with Caesars.
en_8280	Those who make sinks often feel washed out.
en_8287	''I presented my case to the judge,'' Tom said briefly.
en_8288	Leonardo Da Vinci could use a paint brush to make a stroke of genius.
en_8295	The astronomer became an actor because he always wanted to visit the stars.
en_8296	OLD HUMAN CANNONBALLS never die they just get fired.
en_8297	I'll never give up my hounds! Tom said doggedly.
en_8300	There was a contest on a slippery rock slope. I won in a landslide.
en_8318	The poet had written better poems, but he'd also written verse.
en_8320	Bridge tolls have increased significantly over a 5 year span.
en_8321	Wal - Mart Is Not the Only Saving Place. Come On In.
en_8328	Hubble wanted to bring the idea into better focus.
en_8338	Did you see guys that Bob the ventriloquist hangs out with? They're nothing special, just a bunch of dummies.
en_8342	OLD GEOGRAPHERS never die, they just become legends.
en_8344	If children were allowed to dig for coal, would they still be miners?
en_8345	When the orchard owner went to trial he was judged by a jury of his pears.
en_8354	My name is Harry. I'm a barber.
en_8363	OLD TELEPHONE OPERATORS never die, they just become disconnected.
en_8364	OLD PSYCHIATRISTS never die, they just shrink away.
en_8365	The veterinarian had a great deal of trouble getting his dog to heel.
en_8366	Before he was hired as a short order cook they grilled him.
en_8367	Can honeybee abuse lead to a sting operation?
en_8380	I phoned the zoo but the lion was busy.
en_8389	The plumber had to quit his job because it was too much of a drain.
en_8394	Some doting parents are son worshipers.
en_8401	The cosmetic student was sick on the day of the final exam. Now she has to take a Make Up exam.
en_8402	''I can take photographs if I want to!'' Tom snapped.
en_8409	The butcher backed up into the meat grinder and got a little behind in his work.
en_8411	They took soft drinks off the menu just to sprite people.
en_8412	I get my large circumference from too much pi.
en_8414	As I revived her using mouth to mouth resuscitation, in spite of my lisp, I couldn't help noticing her beautiful breaths!
en_8415	Have you ever been whitewater rafting? Tom asked rapidly.
en_8416	Students who accent their textbooks with color markers add a real highlight to their day.
en_8421	She was only a Vacuum salesman's daughter, but she knew how to suck!
en_8424	Jim: 'Did you hear about the guy who ate twenty pancakes for breakfast?' Joe: 'How waffle.'
en_8425	The editor received his award with sheer delete.
en_8443	The cd salesman said,'' The classical music section is right over there,'' as he smoothed his pencil - thin mustache and spread another handful of Brylcreem on his hair.
en_8446	A lawyer was defending a math teacher. He had to sum up.
en_8448	Can I tell you a story about my bed? I made it up.
en_8450	An apple farmer with poor yields has to get to the core of the problem.
en_8458	Some people don't have the Vegas idea of how to quit gambling.
en_8459	Computers at breakfast food companies use serial i / o.
en_8462	The dentist's favourite shopping centre was 'The Gap'.
en_8467	A dying artist painted himself into a coroner.
en_8470	OLD ELVIS IMPERSONATORS never die, they just get out of sequins.
en_8474	Kings sometimes found that uprisings were a peasant surprise.
